symbol	logFC	AveExpr	t	P.Value	adj.P.Val	B
ENSG00000280278.1	AC009108.5	-0.407257727132314	-1.02178960823393	-0.855834921874306	0.393589506309207	0.833041949535617	-4.84688889285095
ENSG00000196659.9	TTC30B	-0.274925655494586	1.18356856605088	-0.855482019896144	0.393784076692794	0.83305790701346	-5.06067378706608
ENSG00000063322.14	MED29	-0.100951314514566	5.77678736936058	-0.854940526926575	0.394082740039544	0.833398984806715	-5.58874948379998
ENSG00000107890.16	ANKRD26	0.193318821293093	3.91437696400171	0.854930518687716	0.394088261441565	0.833398984806715	-5.46852359429658
ENSG00000132740.8	IGHMBP2	0.139794043989706	3.82365912647235	0.855028943570214	0.39403396390004	0.833398984806715	-5.45603065700012
ENSG00000197562.10	RAB40C	0.230664606185383	3.8805238551566	0.854775432806128	0.394173826150818	0.833479149504492	-5.46073980218082
ENSG00000071894.17	CPSF1	-0.140965493961876	5.06961270464213	-0.854022787139455	0.394589240760808	0.833868338944812	-5.55321859916132
ENSG00000085998.14	POMGNT1	-0.140474733626369	5.08223938517027	-0.854010034332104	0.394596281840429	0.833868338944812	-5.54761618225182
ENSG00000134049.6	IER3IP1	-0.13770005825564	5.0420596831359	-0.854085341120915	0.394554704571202	0.833868338944812	-5.55647641168417
ENSG00000255647.3	AC093510.1	0.341268691828238	1.60556861941167	0.854105635785618	0.394543500239744	0.833868338944812	-5.13129110531857
ENSG00000280228.1	AC079753.1	0.308971626120604	1.10541608310074	0.854126622880902	0.394531913834072	0.833868338944812	-5.09431831656914
ENSG00000134283.17	PPHLN1	-0.0809546086347914	5.57701447254174	-0.853858912075171	0.39467972530655	0.83394390671575	-5.59784657828007
ENSG00000112234.9	FBXL4	0.102615128261654	4.34459752651603	0.853742654587069	0.394743925230589	0.833978800236502	-5.51449866050384
ENSG00000015568.13	RGPD5	0.173255939188757	4.70501127689592	0.853487802630511	0.394884682386573	0.834118027249295	-5.56180435110361
ENSG00000124733.4	MEA1	-0.143254278843479	6.06554639008374	-0.853118570009089	0.395088667494567	0.834118027249295	-5.59182609354572
ENSG00000139289.13	PHLDA1	0.309247009985293	4.37124200475967	0.853219006530388	0.395033174269832	0.834118027249295	-5.51343992262335
ENSG00000205863.10	C1QTNF9B	-0.36349218955354	-0.911350310196059	-0.853253010561219	0.395014387429495	0.834118027249295	-4.85606063231947
ENSG00000244563.1	AC006011.1	-0.222310726164795	-0.155552052080724	-0.853105320985309	0.39509598820591	0.834118027249295	-4.92835634072262
ENSG00000258917.1	ZMYND19P1	0.270216034135528	-0.638200934063341	0.853131471269645	0.395081539018502	0.834118027249295	-4.91724487207773
ENSG00000018699.13	TTC27	-0.14194808846758	3.74368075176938	-0.852381317785277	0.395496160212511	0.83415730173138	-5.42971763523425
ENSG00000106327.13	TFR2	-0.238455392301045	0.506356397575121	-0.852618983400419	0.395364770065964	0.83415730173138	-4.99763398292774
ENSG00000124126.14	PREX1	0.177976866316902	7.35781348010466	0.852952089141345	0.395180662060686	0.83415730173138	-5.58775434222829
ENSG00000176715.16	ACSF3	-0.108587782413448	4.81629251683924	-0.852448127725955	0.395459222566099	0.83415730173138	-5.54728401393759
ENSG00000183458.13	AC138932.1	0.383697426531481	0.91470405040757	0.85242438651166	0.395472348284228	0.83415730173138	-5.07913223789201
ENSG00000214274.9	ANG	-0.194599486159784	3.57776397625162	-0.852411484242552	0.395479481626089	0.83415730173138	-5.39710033492525
ENSG00000214837.8	LINC01347	0.255261055391575	-0.16203243643676	0.852514293238821	0.39542264328609	0.83415730173138	-4.94149873723651
ENSG00000240183.3	RN7SL297P	0.264978551910721	-0.347231084144054	0.852655439532715	0.395344618157342	0.83415730173138	-4.92167385450478
ENSG00000120798.17	NR2C1	0.109133046320428	4.59182489277805	0.852263047416601	0.395561554288677	0.834194624738294	-5.54092610125609
ENSG00000162882.15	HAAO	-0.149838195952886	4.23626898782523	-0.851977685586375	0.395719363803224	0.834354455805887	-5.47694421591505
ENSG00000181409.13	AATK	0.3418341267559	1.03865800716079	0.851867215597809	0.395780465742217	0.834354455805887	-5.09269743582969
ENSG00000182866.17	LCK	0.475592308044013	0.0657277693513215	0.851902193269011	0.395761118655986	0.834354455805887	-5.02404168850502
ENSG00000114279.13	FGF12	-0.402604802916134	-0.359592691577222	-0.851594646759378	0.395931250651629	0.834571729859749	-4.96076102385195
ENSG00000231551.8	AC245100.4	0.208688514241852	0.537712822397022	0.851469312956217	0.396000597004596	0.834607141106558	-5.00957769004454
ENSG00000233230.1	AC079807.1	0.241117190761141	1.28893865269678	0.851391789625487	0.396043493855756	0.834607141106558	-5.08306986622688
ENSG00000142669.15	SH3BGRL3	0.180548289436413	8.6893398717928	0.850767767880681	0.396388894108806	0.834748069393913	-5.54369288742803
ENSG00000145029.13	NICN1	-0.137458703447819	3.48119289157648	-0.850966752934045	0.396278734576225	0.834748069393913	-5.40029502882298
ENSG00000159788.19	RGS12	0.149011490925706	6.49985153469445	0.850844379483115	0.396346479171452	0.834748069393913	-5.60289760968315
ENSG00000163536.12	SERPINI1	0.348602830015212	0.876287113078485	0.850667378719712	0.396444477350669	0.834748069393913	-5.06071455280618
ENSG00000178202.13	KDELC2	-0.178372086011624	3.6544055982461	-0.850967457094924	0.396278344780968	0.834748069393913	-5.41931751269402
ENSG00000184635.15	ZNF93	0.162401334026316	2.96083064613147	0.851111451412004	0.396198640212194	0.834748069393913	-5.3229419559263
ENSG00000213563.6	C8orf82	0.356302895535832	2.1513704950979	0.850698732390257	0.39642711701102	0.834748069393913	-5.23369816723834
ENSG00000112787.13	FBRSL1	0.250175983953582	1.67837783141155	0.850421817856475	0.396580458976622	0.834933868670055	-5.16716150216392
ENSG00000003096.14	KLHL13	0.396114078496575	-1.12650896541975	0.849736307996232	0.396960217075944	0.835171165856845	-4.89289415887579
ENSG00000030419.16	IKZF2	0.217346432123408	2.69287320517778	0.849615916148228	0.397026934527861	0.835171165856845	-5.31073275593905
ENSG00000064726.9	BTBD1	-0.146918349459893	6.06922503700289	-0.849522441664008	0.397078739922311	0.835171165856845	-5.59472149772824
ENSG00000105829.13	BET1	-0.132855773348363	4.45420867750431	-0.849593538311995	0.397039336388754	0.835171165856845	-5.51183600199007
ENSG00000107140.16	TESK1	0.238831045087498	2.62047533995716	0.849797094309575	0.396926533772547	0.835171165856845	-5.29727113652572
ENSG00000126016.15	AMOT	-0.167856533215325	3.94531855932784	-0.849717830992765	0.396970456017602	0.835171165856845	-5.46134823970293
ENSG00000156171.14	DRAM2	-0.111162707107254	6.59006737067917	-0.849659503458247	0.397002778994173	0.835171165856845	-5.60394965700831
ENSG00000248643.5	RBM14-RBM4	-0.165166359494076	3.64664071853951	-0.849442662863887	0.397122958160302	0.835171165856845	-5.40849192071623
ENSG00000250125.3	LINC02232	0.199752775128535	3.2618778653786	0.849588134509962	0.397042331226724	0.835171165856845	-5.37324990587435
ENSG00000272273.1	IER3-AS1	0.387654536896731	0.50079527566288	0.84934269864292	0.397178368618301	0.835187265692614	-5.04124897823493
ENSG00000073146.16	MOV10L1	-0.347869265664558	0.104931669284642	-0.849150978062407	0.397284653083893	0.835204668440422	-4.99221527661809
ENSG00000109832.14	DDX25	-0.344055367254764	0.165182752055276	-0.849236158115399	0.397237429531849	0.835204668440422	-4.96113023637804
ENSG00000267383.6	AC011447.3	-0.29155474593394	-0.223589430710732	-0.849069346460267	0.397329912597879	0.835204668440422	-4.91228634686896
ENSG00000134056.12	MRPS36	-0.171025134237823	4.360281579231	-0.848757925929299	0.397502604278873	0.835467257088476	-5.50572795445741
ENSG00000077097.15	TOP2B	0.139879346762204	5.06755176066179	0.847155668838949	0.398391825161929	0.835495878559375	-5.57190444556341
ENSG00000092978.11	GPATCH2	-0.137974370219919	4.36880966324355	-0.848043664223741	0.397898855800127	0.835495878559375	-5.51488704826882
ENSG00000112343.11	TRIM38	0.0866553790371233	6.79893046141557	0.8475938759068	0.398148508670575	0.835495878559375	-5.60752641690808
ENSG00000125875.14	TBC1D20	0.123348477348273	4.95766593612065	0.847097910871336	0.398423902292023	0.835495878559375	-5.57064094058023
ENSG00000131669.10	NINJ1	-0.132791200995482	8.93077827773384	-0.847518964765809	0.398190097010717	0.835495878559375	-5.54400227442313
ENSG00000136250.11	AOAH	0.120195445157408	7.49212053276353	0.847265062907035	0.398331075122677	0.835495878559375	-5.58937962160042
ENSG00000147434.8	CHRNA6	0.445284774530072	-1.76168446665029	0.847926754554929	0.397963736781351	0.835495878559375	-4.87888444532008
ENSG00000152804.11	HHEX	0.131038568598235	6.14268170154782	0.847484940175371	0.398208987280967	0.835495878559375	-5.60493005907295
ENSG00000159388.6	BTG2	0.165377268862556	8.88429922810181	0.84715223937325	0.398393729745579	0.835495878559375	-5.53885794570022
ENSG00000163870.15	TPRA1	0.123387805413215	4.66119433311569	0.847359560975758	0.398278601852158	0.835495878559375	-5.53579490239812
ENSG00000166348.18	USP54	0.229741414979081	2.28683372201583	0.848292312397845	0.397760885758529	0.835495878559375	-5.24147555776251
ENSG00000170348.9	TMED10	-0.115533225488655	7.81833355242889	-0.847385822330732	0.398264020088142	0.835495878559375	-5.58294740276295
ENSG00000179222.17	MAGED1	-0.188462737721339	4.17915812660059	-0.848572559537061	0.397605417016735	0.835495878559375	-5.47823822190298
ENSG00000213906.10	LTB4R2	0.310684379812863	1.89683567844617	0.84718755408316	0.398374117679241	0.835495878559375	-5.18706222496744
ENSG00000221829.9	FANCG	-0.150797642746667	2.82899286712763	-0.848494119343861	0.397648928440355	0.835495878559375	-5.31120898027938
ENSG00000243335.9	KCTD7	0.187708222198348	5.71207030007239	0.84731835753326	0.398301480949018	0.835495878559375	-5.59970097408287
ENSG00000246067.7	RAB30-AS1	0.140469180075068	3.88107930323452	0.847964935660097	0.39794254682801	0.835495878559375	-5.4607265427731
ENSG00000250616.2	AC012645.1	0.34484729591443	-0.191187585826153	0.847375425260744	0.398269793080437	0.835495878559375	-4.94466707235838
ENSG00000261799.1	AC007406.5	0.172742808928381	2.34613183916514	0.848312387130618	0.39774974795132	0.835495878559375	-5.2690868124038
ENSG00000116698.21	SMG7	0.114922401862946	5.09363990779113	0.847010833346981	0.398472265641659	0.835497117109097	-5.58449632343477
ENSG00000119878.5	CRIPT	0.14854752655774	4.04593919725936	0.846822328960952	0.39857697428871	0.835616483257641	-5.48103388435991
ENSG00000189180.15	ZNF33A	0.102059972639887	5.30345898149064	0.846553496979198	0.398726331532509	0.83562909672523	-5.59546972043106
ENSG00000197102.12	DYNC1H1	0.102348916511745	6.9000026259134	0.84660912575972	0.39869542258805	0.83562909672523	-5.60845468088663
ENSG00000279908.1	AC026748.1	0.287165021763671	1.32052374497525	0.846637821545036	0.39867947895776	0.83562909672523	-5.10741019630685
ENSG00000119326.15	CTNNAL1	-0.288504971144623	0.944533461700628	-0.846408387308222	0.398806965488676	0.835697941460754	-5.05945577849701
ENSG00000108523.15	RNF167	0.149057372447869	4.04622244717291	0.846238649691599	0.398901297196506	0.835736445241072	-5.49263184150152
ENSG00000255561.7	FDXACB1	-0.19796089302969	2.35459491235569	-0.846203356943431	0.39892091285222	0.835736445241072	-5.22410214034366
ENSG00000136156.14	ITM2B	0.149115616186489	11.1033697529202	0.845694803489394	0.399203631259373	0.836128420011398	-5.45368025227426
ENSG00000145817.17	YIPF5	-0.120732702520285	5.17873860874913	-0.845700205830119	0.399200627313836	0.836128420011398	-5.57413932289132
ENSG00000132970.12	WASF3	0.272124052287773	1.24392650150261	0.845591933970118	0.399260833984228	0.83614809310863	-5.09918624563895
ENSG00000008952.17	SEC62	0.151787642348308	6.72641464779185	0.843694611341532	0.400316773435937	0.836263976921552	-5.60585819848979
ENSG00000101158.14	NELFCD	-0.0784370327817117	5.71624062896076	-0.841511457038496	0.401533887642007	0.836263976921552	-5.5962622792481
ENSG00000103343.13	ZNF174	0.124672156002882	2.90520589835154	0.842851615092327	0.400786480119108	0.836263976921552	-5.32886805515318
ENSG00000108846.16	ABCC3	-0.299088295553176	2.49744482764207	-0.840938941278411	0.401853437940266	0.836263976921552	-5.28034990372607
ENSG00000111727.12	HCFC2	-0.106420661562166	4.14992289306622	-0.844435949438147	0.399903985918358	0.836263976921552	-5.49508661608413
ENSG00000112130.17	RNF8	-0.100680030588946	3.5596462403942	-0.840797812289498	0.401932232933824	0.836263976921552	-5.41605194449349
ENSG00000116396.14	KCNC4	0.180615938736272	1.85799845046776	0.841107176330793	0.401759521360402	0.836263976921552	-5.21802125845813
ENSG00000119522.16	DENND1A	0.14194142345509	4.20354749523182	0.843477489211518	0.400437719105284	0.836263976921552	-5.5163136663648
ENSG00000123240.17	OPTN	-0.242345299575301	2.42903091676081	-0.843568563677636	0.400386984299386	0.836263976921552	-5.25438344068104
ENSG00000124313.15	IQSEC2	0.145473515040793	2.74527679393771	0.841097472933127	0.401764937883456	0.836263976921552	-5.31462816812507
ENSG00000129472.15	RAB2B	-0.109769220629016	4.34348188440924	-0.84536383164673	0.39938769278796	0.836263976921552	-5.51623805509041
ENSG00000130489.14	SCO2	0.234094719392263	3.7711430260244	0.845149139989553	0.39950711566332	0.836263976921552	-5.45379620310708
ENSG00000134531.10	EMP1	-0.434902062711975	0.861545769969441	-0.841416630540987	0.401586804498202	0.836263976921552	-5.06093055895023
ENSG00000135916.16	ITM2C	-0.179158103859993	6.13864315955304	-0.844673262318527	0.399771901450947	0.836263976921552	-5.59265861008571
ENSG00000138030.13	KHK	-0.171784216851631	2.39807697128793	-0.844188997586598	0.400041463444664	0.836263976921552	-5.24781656698289
ENSG00000138764.15	CCNG2	0.167852491524038	5.09540410135994	0.841363932675359	0.401616213776207	0.836263976921552	-5.58998707940143
ENSG00000143013.13	LMO4	-0.121593107649751	4.15686428032032	-0.84310476882248	0.400645390958752	0.836263976921552	-5.49998145754612
ENSG00000144848.10	ATG3	0.144033313535984	6.54618408807554	0.843568557506437	0.400386987737041	0.836263976921552	-5.61129028593848
ENSG00000145365.11	TIFA	0.155995212981617	5.34407777175319	0.841364607684656	0.4016158370632	0.836263976921552	-5.59265660264185
ENSG00000146834.14	MEPCE	-0.160571259542705	3.3711595179697	-0.843468595617793	0.400442673664283	0.836263976921552	-5.3983465055685
ENSG00000147119.3	CHST7	0.217741566109112	2.70425659138903	0.844714849400357	0.399748757493258	0.836263976921552	-5.3101315156703
ENSG00000148908.15	RGS10	-0.170921227020549	7.33996777944537	-0.844687074895208	0.399764214413674	0.836263976921552	-5.5949501088942
ENSG00000149218.5	ENDOD1	0.170710361584873	3.68013579860389	0.843934049359042	0.400183422668741	0.836263976921552	-5.45217915941838
ENSG00000149547.15	EI24	-0.105847451216952	5.46432022801608	-0.841352084772334	0.401622825955872	0.836263976921552	-5.58225005699939
ENSG00000149600.11	COMMD7	-0.113335199635941	6.0675153141199	-0.843509320924967	0.40041998618508	0.836263976921552	-5.59913166265204
ENSG00000154001.14	PPP2R5E	-0.127638085601535	4.68302469004053	-0.84083933052005	0.401909051544706	0.836263976921552	-5.56073658265739
ENSG00000159733.13	ZFYVE28	-0.205255870394475	1.46297015370458	-0.842103387377581	0.4012036632529	0.836263976921552	-5.11548310939657
ENSG00000165138.18	ANKS6	0.190569803555557	2.1730560042856	0.841767178954356	0.401391206006658	0.836263976921552	-5.23292589046907
ENSG00000167114.13	SLC27A4	-0.185711779938893	2.81851866770884	-0.842552914900051	0.400952992309495	0.836263976921552	-5.30533064775037
ENSG00000167978.17	SRRM2	0.190603036353943	9.15990843854733	0.841446496610864	0.401570137618664	0.836263976921552	-5.53200989452773
ENSG00000169696.16	ASPSCR1	-0.0952801388557328	4.32070658526906	-0.84509633886719	0.399536489772516	0.836263976921552	-5.49668967923966
ENSG00000170606.15	HSPA4	0.133155951020115	5.84238151693885	0.840860440465098	0.401897265278004	0.836263976921552	-5.60736206004765
ENSG00000174013.8	FBXO45	0.223365979780189	2.53756712097446	0.84231159416926	0.401087548652539	0.836263976921552	-5.29135392386724
ENSG00000183230.17	CTNNA3	0.357404700284291	0.742299998461769	0.843662391802245	0.400334719599179	0.836263976921552	-5.05048184306739
ENSG00000183323.12	CCDC125	-0.127078830487362	3.78207511662924	-0.84277104723662	0.40083138901048	0.836263976921552	-5.45832403247345
ENSG00000183444.10	OR7E38P	-0.241513766135429	1.30391264153644	-0.840773012989497	0.401946079821749	0.836263976921552	-5.08041926970568
ENSG00000185527.12	AC139530.1	-0.245860264899908	0.470698569498977	-0.84457668214138	0.399825653196505	0.836263976921552	-4.99139300815023
ENSG00000204161.14	TMEM273	-0.162862716940407	5.53843192447142	-0.840963167997585	0.401839912645435	0.836263976921552	-5.58866353154621
ENSG00000205918.9	PDPK2P	0.298307592087146	1.12840847100493	0.842921786463438	0.400747368765694	0.836263976921552	-5.08170944907462
ENSG00000217488.2	AL356057.1	0.289795746314428	-0.783798542503708	0.844767620435924	0.399719390637345	0.836263976921552	-4.90441871258937
ENSG00000233954.6	UQCRHL	-0.224256191560288	0.888673856070154	-0.842327061179207	0.401078923688177	0.836263976921552	-5.03907741751218
ENSG00000238035.8	AC138035.1	0.378846727958279	0.652890080039541	0.840940445442851	0.401852598187175	0.836263976921552	-5.05257410062554
ENSG00000243660.10	ZNF487	0.167119871562313	2.06160414886298	0.843689708918049	0.400319504036004	0.836263976921552	-5.22143123526262
ENSG00000247934.4	AC022364.1	0.231290749713811	1.49912545103106	0.842959700309957	0.400726237724119	0.836263976921552	-5.1422315943624
ENSG00000249741.2	AC093890.1	0.322431683322595	-0.647382760951703	0.844005459741967	0.400143657146479	0.836263976921552	-4.89924531807031
ENSG00000251259.1	AC004069.1	0.259667970736922	-0.220816061514889	0.841807487969057	0.401368718148698	0.836263976921552	-4.94203773425732
ENSG00000261272.1	MUC22	-0.39658936323627	-1.41762975906773	-0.844046946887625	0.400120555754427	0.836263976921552	-4.91244767463855
ENSG00000262461.6	SPDYE9P	0.238121732066225	-0.575413900523822	0.841056576175797	0.401787767304705	0.836263976921552	-4.91694737870492
ENSG00000265656.1	AC106037.2	0.254457705060442	-0.49209696901099	0.841806654556299	0.401369183090742	0.836263976921552	-4.91959128028113
ENSG00000266213.1	AC107892.1	0.287830943047303	0.728640703645697	0.841653073340362	0.401454868142288	0.836263976921552	-5.06664945498776
ENSG00000268798.1	AC027307.3	0.249903858802709	-0.519042759855584	0.843040615453927	0.400681142445909	0.836263976921552	-4.93041664590411
ENSG00000272572.1	AL138762.1	0.217781377461934	0.360421336888666	0.843595862534261	0.400371777700233	0.836263976921552	-4.9835559746824
ENSG00000278897.1	AC020951.1	0.32236630626241	0.844353210967828	0.841697271097347	0.401430208474285	0.836263976921552	-5.06534035181101
ENSG00000279026.1	AC005225.4	0.285686811822181	-0.440761485985162	0.841754800685849	0.401398111829884	0.836263976921552	-4.95513651157523
ENSG00000284738.1	AL358472.5	-0.309301209082249	-0.790008198805168	-0.840850820996764	0.401902636067467	0.836263976921552	-4.8681943459046
ENSG00000111879.19	FAM184A	-0.367689621015003	-0.725699016584314	-0.840509819156706	0.402093054037337	0.836370768560774	-4.87837048873939
ENSG00000122034.15	GTF3A	-0.138055003387631	6.97847997255884	-0.840549912556514	0.402070662746171	0.836370768560774	-5.6048849478918
ENSG00000153113.23	CAST	0.106853683618043	6.15732223380859	0.840319004866644	0.402199630028567	0.836411464561698	-5.61794426029712
ENSG00000172922.9	RNASEH2C	-0.104263239652227	5.86290848537664	-0.840303538900848	0.40220826902418	0.836411464561698	-5.60552470248963
ENSG00000108588.14	CCDC47	-0.114247400006607	7.1472809749333	-0.839896860545139	0.402435472227847	0.836784445820095	-5.60557206509859
ENSG00000021574.12	SPAST	0.109284406417514	4.08459452469449	0.838326433165814	0.40331356919263	0.836951110893384	-5.51754269540327
ENSG00000080371.6	RAB21	0.164648423723451	5.15414419263318	0.836856863549029	0.404136322053705	0.836951110893384	-5.60741634020655
ENSG00000091844.8	RGS17	0.249699627153489	0.429009078643434	0.837818713370158	0.403597706310468	0.836951110893384	-5.01006503597659
ENSG00000099917.17	MED15	-0.131527783434171	5.46086891382789	-0.83904018674623	0.402914333537951	0.836951110893384	-5.59140041545666
ENSG00000104529.17	EEF1D	-0.110932117103858	7.18128013368888	-0.8374802339698	0.403787198105259	0.836951110893384	-5.60560318458133
ENSG00000107862.4	GBF1	-0.141495439383394	4.77591177576123	-0.837605728284713	0.403716936018946	0.836951110893384	-5.55855634188905
ENSG00000110315.7	RNF141	0.12191211969607	6.31203645615467	0.838757056307953	0.40307267293249	0.836951110893384	-5.61511570156564
ENSG00000130304.17	SLC27A1	-0.146490179381181	5.04254661660252	-0.836760010793944	0.404190581657357	0.836951110893384	-5.56781814663716
ENSG00000131381.12	RBSN	0.084862200009957	4.65746855484992	0.839518573056554	0.402646883841707	0.836951110893384	-5.55661174577913
ENSG00000136630.13	HLX	0.168232410135808	4.45094699292614	0.837212333061504	0.403937215931843	0.836951110893384	-5.5393757609052
ENSG00000137504.13	CREBZF	0.152546090408729	5.89134567064681	0.839408980132641	0.402708144056763	0.836951110893384	-5.61476434292351
ENSG00000145936.9	KCNMB1	0.128405298240627	4.47025564470246	0.838806704531469	0.403044904666953	0.836951110893384	-5.54210175044121
ENSG00000156345.17	CDK20	-0.217004458768126	1.41459386571155	-0.836826331601671	0.404153426423013	0.836951110893384	-5.108664681548
ENSG00000164691.17	TAGAP	0.222653748239507	7.50892970763589	0.837439993662823	0.403809729520982	0.836951110893384	-5.59218259250725
ENSG00000170265.12	ZNF282	0.212495314320529	1.60025917912588	0.837360598075379	0.403854187054503	0.836951110893384	-5.14902515101645
ENSG00000170390.16	DCLK2	0.280845909618304	-0.0980638910489532	0.838252787357811	0.403354776357034	0.836951110893384	-4.94162112169112
ENSG00000173267.14	SNCG	-0.46258996710177	-1.30108478676182	-0.837548560157362	0.403748942542264	0.836951110893384	-4.87536090083982
ENSG00000174276.6	ZNHIT2	-0.164558077295147	2.22921044262632	-0.839063114187988	0.402901513121298	0.836951110893384	-5.21540116985729
ENSG00000176444.19	CLK2	-0.144510887771704	4.68158729185391	-0.837376354528568	0.403845363998032	0.836951110893384	-5.55199867818507
ENSG00000177189.13	RPS6KA3	0.149965534674354	5.61783224262199	0.837790096947223	0.403613724632593	0.836951110893384	-5.60779092991028
ENSG00000182481.9	KPNA2	-0.139569092728239	5.99026327139774	-0.837193388119885	0.40394782590342	0.836951110893384	-5.60176163499161
ENSG00000182824.7	FAM230E	-0.393060594804982	-2.29948120283012	-0.839366363645113	0.402731967331522	0.836951110893384	-4.87058463476407
ENSG00000184992.11	BRI3BP	0.158793493580267	4.73017357516323	0.83782015371809	0.403596900071824	0.836951110893384	-5.5568435480766
ENSG00000196126.11	HLA-DRB1	0.214917429118812	10.1412080331175	0.837003753429348	0.404054038673519	0.836951110893384	-5.50435169961744
ENSG00000203739.3	AL645568.1	0.231575222985048	1.14407917591918	0.838370461649642	0.403288935077797	0.836951110893384	-5.11623827605086
ENSG00000213066.13	FGFR1OP	0.100925499140866	3.81928713464934	0.836962208303833	0.404077309999791	0.836951110893384	-5.47489293414595
ENSG00000225864.1	AL645939.1	-0.312563004921198	-0.0675578314159691	-0.837095390567216	0.404002711385678	0.836951110893384	-4.93841998711249
ENSG00000238290.1	AL034417.2	-0.325480635436547	-0.53649386800129	-0.838029056873336	0.40347997629292	0.836951110893384	-4.8975901160849
ENSG00000251136.8	AF117829.1	0.143679372989605	3.12300473462842	0.838390568290729	0.403277685633853	0.836951110893384	-5.37616303174804
ENSG00000253626.3	EIF5AL1	-0.237744944237616	-0.295840673130698	-0.837039576817983	0.404033973005081	0.836951110893384	-4.92660066604688
ENSG00000276293.4	PIP4K2B	-0.127835651648257	4.33808987128764	-0.838648327623529	0.403133488964534	0.836951110893384	-5.52027475953077
ENSG00000280113.2	AL357140.3	0.319827914464025	-0.387805266120726	0.838020850871875	0.403484568831726	0.836951110893384	-4.94323181838276
ENSG00000282608.1	ADORA3	-0.145320607232826	8.69457108866005	-0.837292811653054	0.403892146383941	0.836951110893384	-5.56172455255025
ENSG00000284505.1	LYNX1-SLURP2	0.261856364763266	-0.56885748768912	0.839097326818356	0.402882382786411	0.836951110893384	-4.91850362795602
ENSG00000286138.1	AC010336.8	0.28884029483102	2.81017084916921	0.837873409359404	0.403567090767324	0.836951110893384	-5.31277065070433
ENSG00000128512.21	DOCK4	-0.130635879503238	7.66581813459435	-0.836630363002403	0.404263220849549	0.837002423279006	-5.59232160039594
ENSG00000078177.14	N4BP2	0.133960158775587	4.13881942537871	0.836530805444651	0.404319006416172	0.837018833240108	-5.50588623989634
ENSG00000133398.4	MED10	-0.10048866922398	4.79644916268571	-0.836381188390924	0.404402850818559	0.837093319678752	-5.54861795491617
ENSG00000006831.10	ADIPOR2	-0.139514683672325	3.56507149146277	-0.835657997553869	0.404808270404151	0.837480138094783	-5.42980563755285
ENSG00000049656.14	CLPTM1L	0.242057606607133	4.17006849846555	0.835556753346106	0.404865047341068	0.837480138094783	-5.49297608281723
ENSG00000119632.4	IFI27L2	-0.156383188493151	4.63039241449515	-0.835449985745426	0.404924926967207	0.837480138094783	-5.53149005971097
ENSG00000187098.15	MITF	0.113955261637635	4.20698005841168	0.835607822817859	0.404836407390614	0.837480138094783	-5.51897697720823
ENSG00000197245.6	FAM110D	0.369767515383176	-0.554852736861974	0.83564939544218	0.404813094212027	0.837480138094783	-4.90382311104371
ENSG00000197948.11	FCHSD1	-0.180079343932134	4.01449874811088	-0.835805377165446	0.404725629708427	0.837480138094783	-5.49352247816527
ENSG00000227398.3	KIF9-AS1	0.174449187058441	1.39708678207717	0.835516038101952	0.404887881479524	0.837480138094783	-5.13430457548537
ENSG00000072952.18	MRVI1	0.177262614516329	4.49610956331008	0.835344978596632	0.404983824481642	0.837496881747801	-5.54107014728892
ENSG00000089234.16	BRAP	0.120442497788874	4.60293744928989	0.834989441524002	0.405183280300031	0.837496881747801	-5.55773835468639
ENSG00000136146.14	MED4	-0.107804855233309	5.35377454898841	-0.834952508093871	0.405204003307664	0.837496881747801	-5.58603764702025
ENSG00000138071.13	ACTR2	-0.13596881401235	8.24272527917039	-0.834838044143394	0.405268232044808	0.837496881747801	-5.57772964528211
ENSG00000141013.17	GAS8	-0.264867696420488	1.5210959192193	-0.83491291966327	0.405226216722805	0.837496881747801	-5.12626775056481
ENSG00000160087.20	UBE2J2	0.123554641977463	4.54716496551083	0.835089455754341	0.405127166451677	0.837496881747801	-5.53396762742469
ENSG00000232354.8	VIPR1-AS1	0.256887577510104	-0.651959230702429	0.834957557180599	0.40520117027379	0.837496881747801	-4.90982255834896
ENSG00000105926.15	MPP6	0.31403071314302	0.486790117587999	0.834493033784664	0.405461863656248	0.837516056888132	-5.04720464768238
ENSG00000111639.8	MRPL51	-0.137721283619377	5.70611411024173	-0.834224294397647	0.405612728105808	0.837516056888132	-5.59610265856738
ENSG00000112655.16	PTK7	-0.387251028072629	-0.415385756768455	-0.834229069609583	0.40561004710979	0.837516056888132	-4.9188228448383
ENSG00000198353.8	HOXC4	-0.237065899645463	-0.0622445138234487	-0.834258028967499	0.40559378839093	0.837516056888132	-4.93881813505982
ENSG00000213988.11	ZNF90	0.164231454542521	2.11138532832281	0.834394902677633	0.405516948396797	0.837516056888132	-5.22922176095081
ENSG00000223501.9	VPS52	-0.12259282935035	5.15081593649973	-0.834626359685247	0.405387029976545	0.837516056888132	-5.57392897404533
ENSG00000268584.1	AC073389.1	0.226641743568684	1.85637270085371	0.83468021189958	0.405356805962475	0.837516056888132	-5.18655903389014
ENSG00000004487.16	KDM1A	0.143285026866366	4.87933104918648	0.833445043397828	0.406050374334802	0.837531876491434	-5.57012931728381
ENSG00000100403.12	ZC3H7B	0.164266446537959	3.14777486028528	0.833295182914493	0.406134572283577	0.837531876491434	-5.38266273889664
